Dataset,size_bucket,Method,hop_distance,support,recovered,recall,kind
SemEvalEnvironment_SUB,0-150,Our_Method_full_json_k1000_clawback0,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_full_k1000_clawback0,1,99,71,0.7171717171717171,direct
SemEvalEnvironment_SUB,0-150,Our_Method_full_k1000_clawback0,2,88,51,0.5795454545454546,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_full_k1000_clawback0,3,45,29,0.6444444444444445,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_full_k1000_clawback0,4,16,13,0.8125,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_full_k1000_clawback0,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_isa_k1000_clawback0,1,99,78,0.7878787878787878,direct
SemEvalEnvironment_SUB,0-150,Our_Method_isa_k1000_clawback0,2,88,55,0.625,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_isa_k1000_clawback0,3,45,29,0.6444444444444445,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_isa_k1000_clawback0,4,16,16,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_isa_k1000_clawback0,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback0,1,99,67,0.6767676767676768,direct
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback0,2,88,51,0.5795454545454546,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback0,3,45,27,0.6,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback0,4,16,16,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback0,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback10,1,99,70,0.7070707070707071,direct
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback10,2,88,51,0.5795454545454546,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback10,3,45,25,0.5555555555555556,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback10,4,16,13,0.8125,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback10,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback100,1,99,63,0.6363636363636364,direct
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback100,2,88,42,0.4772727272727273,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback100,3,45,23,0.5111111111111111,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback100,4,16,13,0.8125,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback100,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback25,1,99,67,0.6767676767676768,direct
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback25,2,88,33,0.375,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback25,3,45,14,0.3111111111111111,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback25,4,16,8,0.5,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback25,5,4,1,0.25,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback5,1,99,70,0.7070707070707071,direct
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback5,2,88,51,0.5795454545454546,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback5,3,45,25,0.5555555555555556,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback5,4,16,13,0.8125,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback5,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback50,1,99,64,0.6464646464646465,direct
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback50,2,88,46,0.5227272727272727,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback50,3,45,25,0.5555555555555556,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback50,4,16,13,0.8125,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback50,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback75,1,99,64,0.6464646464646465,direct
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback75,2,88,42,0.4772727272727273,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback75,3,45,23,0.5111111111111111,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback75,4,16,13,0.8125,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_k1000_clawback75,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_legacy_json_k1000_clawback0,1,99,18,0.18181818181818182,direct
SemEvalEnvironment_SUB,0-150,Our_Method_legacy_json_k1000_clawback0,2,88,10,0.11363636363636363,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_legacy_json_k1000_clawback0,3,45,6,0.13333333333333333,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_legacy_json_k1000_clawback0,4,16,1,0.0625,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_legacy_json_k1000_clawback0,5,4,0,0.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_conversational_k1000_clawback0,1,99,68,0.6868686868686869,direct
SemEvalEnvironment_SUB,0-150,Our_Method_no_conversational_k1000_clawback0,2,88,49,0.5568181818181818,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_conversational_k1000_clawback0,3,45,28,0.6222222222222222,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_conversational_k1000_clawback0,4,16,14,0.875,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_conversational_k1000_clawback0,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_example_k1000_clawback0,1,99,71,0.7171717171717171,direct
SemEvalEnvironment_SUB,0-150,Our_Method_no_example_k1000_clawback0,2,88,52,0.5909090909090909,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_example_k1000_clawback0,3,45,27,0.6,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_example_k1000_clawback0,4,16,15,0.9375,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_example_k1000_clawback0,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_quantifier_k1000_clawback0,1,99,78,0.7878787878787878,direct
SemEvalEnvironment_SUB,0-150,Our_Method_no_quantifier_k1000_clawback0,2,88,62,0.7045454545454546,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_quantifier_k1000_clawback0,3,45,33,0.7333333333333333,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_quantifier_k1000_clawback0,4,16,14,0.875,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_quantifier_k1000_clawback0,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_restriction_k1000_clawback0,1,99,72,0.7272727272727273,direct
SemEvalEnvironment_SUB,0-150,Our_Method_no_restriction_k1000_clawback0,2,88,60,0.6818181818181818,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_restriction_k1000_clawback0,3,45,34,0.7555555555555555,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_restriction_k1000_clawback0,4,16,15,0.9375,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_no_restriction_k1000_clawback0,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_oneway_k1000_clawback0,1,99,63,0.6363636363636364,direct
SemEvalEnvironment_SUB,0-150,Our_Method_oneway_k1000_clawback0,2,88,41,0.4659090909090909,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_oneway_k1000_clawback0,3,45,26,0.5777777777777777,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_oneway_k1000_clawback0,4,16,14,0.875,indirect
SemEvalEnvironment_SUB,0-150,Our_Method_oneway_k1000_clawback0,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,SBU_Batch,1,99,74,0.7474747474747475,direct
SemEvalEnvironment_SUB,0-150,SBU_Batch,2,88,56,0.6363636363636364,indirect
SemEvalEnvironment_SUB,0-150,SBU_Batch,3,45,26,0.5777777777777777,indirect
SemEvalEnvironment_SUB,0-150,SBU_Batch,4,16,13,0.8125,indirect
SemEvalEnvironment_SUB,0-150,SBU_Batch,5,4,4,1.0,indirect
SemEvalEnvironment_SUB,0-150,SBU_Embedding,1,99,25,0.25252525252525254,direct
SemEvalEnvironment_SUB,0-150,SBU_Embedding,2,88,6,0.06818181818181818,indirect
SemEvalEnvironment_SUB,0-150,SBU_Embedding,3,45,2,0.044444444444444446,indirect
SemEvalEnvironment_SUB,0-150,SBU_Embedding,4,16,0,0.0,indirect
SemEvalEnvironment_SUB,0-150,SBU_Embedding,5,4,0,0.0,indirect
SemEvalEnvironment_SUB,0-150,TaxoLLaMA_PPL15.0,1,99,36,0.36363636363636365,direct
SemEvalEnvironment_SUB,0-150,TaxoLLaMA_PPL15.0,2,88,11,0.125,indirect
SemEvalEnvironment_SUB,0-150,TaxoLLaMA_PPL15.0,3,45,1,0.022222222222222223,indirect
SemEvalEnvironment_SUB,0-150,TaxoLLaMA_PPL15.0,4,16,0,0.0,indirect
SemEvalEnvironment_SUB,0-150,TaxoLLaMA_PPL15.0,5,4,0,0.0,indirect
SemEvalEnvironment_SUB,0-150,Vector,1,99,18,0.18181818181818182,direct
SemEvalEnvironment_SUB,0-150,Vector,2,88,4,0.045454545454545456,indirect
SemEvalEnvironment_SUB,0-150,Vector,3,45,1,0.022222222222222223,indirect
SemEvalEnvironment_SUB,0-150,Vector,4,16,0,0.0,indirect
SemEvalEnvironment_SUB,0-150,Vector,5,4,0,0.0,indirect
SemEvalFood_FULL,1001-10000,LLMZero,1,1275,1,0.000784313725490196,direct
SemEvalFood_FULL,1001-10000,LLMZero,2,1344,6,0.004464285714285714,indirect
SemEvalFood_FULL,1001-10000,LLMZero,3,1280,16,0.0125,indirect
SemEvalFood_FULL,1001-10000,LLMZero,4,949,7,0.007376185458377239,indirect
SemEvalFood_FULL,1001-10000,LLMZero,5,565,8,0.01415929203539823,indirect
SemEvalFood_FULL,1001-10000,LLMZero,6,261,4,0.01532567049808429,indirect
SemEvalFood_FULL,1001-10000,LLMZero,7,72,1,0.013888888888888888,indirect
SemEvalFood_FULL,1001-10000,LLMZero,8,9,0,0.0,indirect
SemEvalFood_FULL,1001-10000,Our_Method_k=1000,1,1275,1033,0.8101960784313725,direct
SemEvalFood_FULL,1001-10000,Our_Method_k=1000,2,1344,1121,0.8340773809523809,indirect
SemEvalFood_FULL,1001-10000,Our_Method_k=1000,3,1280,1068,0.834375,indirect
SemEvalFood_FULL,1001-10000,Our_Method_k=1000,4,949,822,0.8661749209694415,indirect
SemEvalFood_FULL,1001-10000,Our_Method_k=1000,5,565,524,0.9274336283185841,indirect
SemEvalFood_FULL,1001-10000,Our_Method_k=1000,6,261,256,0.9808429118773946,indirect
SemEvalFood_FULL,1001-10000,Our_Method_k=1000,7,72,72,1.0,indirect
SemEvalFood_FULL,1001-10000,Our_Method_k=1000,8,9,9,1.0,indirect
SemEvalFood_FULL,1001-10000,SBU_Batch,1,1275,421,0.33019607843137255,direct
SemEvalFood_FULL,1001-10000,SBU_Batch,2,1344,171,0.12723214285714285,indirect
SemEvalFood_FULL,1001-10000,SBU_Batch,3,1280,92,0.071875,indirect
SemEvalFood_FULL,1001-10000,SBU_Batch,4,949,45,0.04741833508956796,indirect
SemEvalFood_FULL,1001-10000,SBU_Batch,5,565,23,0.04070796460176991,indirect
SemEvalFood_FULL,1001-10000,SBU_Batch,6,261,11,0.0421455938697318,indirect
SemEvalFood_FULL,1001-10000,SBU_Batch,7,72,3,0.041666666666666664,indirect
SemEvalFood_FULL,1001-10000,SBU_Batch,8,9,1,0.1111111111111111,indirect
SemEvalFood_SUB,0-150,Density_m1,1,101,85,0.8415841584158416,direct
SemEvalFood_SUB,0-150,Density_m1,2,99,81,0.8181818181818182,indirect
SemEvalFood_SUB,0-150,Density_m1,3,89,76,0.8539325842696629,indirect
SemEvalFood_SUB,0-150,Density_m1,4,63,57,0.9047619047619048,indirect
SemEvalFood_SUB,0-150,Density_m1,5,35,33,0.9428571428571428,indirect
SemEvalFood_SUB,0-150,Density_m1,6,15,14,0.9333333333333333,indirect
SemEvalFood_SUB,0-150,Density_m1,7,5,5,1.0,indirect
SemEvalFood_SUB,0-150,Density_m1,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Density_m10,1,101,57,0.5643564356435643,direct
SemEvalFood_SUB,0-150,Density_m10,2,99,45,0.45454545454545453,indirect
SemEvalFood_SUB,0-150,Density_m10,3,89,35,0.39325842696629215,indirect
SemEvalFood_SUB,0-150,Density_m10,4,63,22,0.3492063492063492,indirect
SemEvalFood_SUB,0-150,Density_m10,5,35,9,0.2571428571428571,indirect
SemEvalFood_SUB,0-150,Density_m10,6,15,6,0.4,indirect
SemEvalFood_SUB,0-150,Density_m10,7,5,3,0.6,indirect
SemEvalFood_SUB,0-150,Density_m10,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Density_m100,1,101,65,0.6435643564356436,direct
SemEvalFood_SUB,0-150,Density_m100,2,99,48,0.48484848484848486,indirect
SemEvalFood_SUB,0-150,Density_m100,3,89,43,0.48314606741573035,indirect
SemEvalFood_SUB,0-150,Density_m100,4,63,35,0.5555555555555556,indirect
SemEvalFood_SUB,0-150,Density_m100,5,35,18,0.5142857142857142,indirect
SemEvalFood_SUB,0-150,Density_m100,6,15,10,0.6666666666666666,indirect
SemEvalFood_SUB,0-150,Density_m100,7,5,4,0.8,indirect
SemEvalFood_SUB,0-150,Density_m100,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Density_m2,1,101,77,0.7623762376237624,direct
SemEvalFood_SUB,0-150,Density_m2,2,99,68,0.6868686868686869,indirect
SemEvalFood_SUB,0-150,Density_m2,3,89,63,0.7078651685393258,indirect
SemEvalFood_SUB,0-150,Density_m2,4,63,43,0.6825396825396826,indirect
SemEvalFood_SUB,0-150,Density_m2,5,35,22,0.6285714285714286,indirect
SemEvalFood_SUB,0-150,Density_m2,6,15,12,0.8,indirect
SemEvalFood_SUB,0-150,Density_m2,7,5,5,1.0,indirect
SemEvalFood_SUB,0-150,Density_m2,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Density_m25,1,101,57,0.5643564356435643,direct
SemEvalFood_SUB,0-150,Density_m25,2,99,34,0.3434343434343434,indirect
SemEvalFood_SUB,0-150,Density_m25,3,89,24,0.2696629213483146,indirect
SemEvalFood_SUB,0-150,Density_m25,4,63,12,0.19047619047619047,indirect
SemEvalFood_SUB,0-150,Density_m25,5,35,9,0.2571428571428571,indirect
SemEvalFood_SUB,0-150,Density_m25,6,15,3,0.2,indirect
SemEvalFood_SUB,0-150,Density_m25,7,5,1,0.2,indirect
SemEvalFood_SUB,0-150,Density_m25,8,2,0,0.0,indirect
SemEvalFood_SUB,0-150,Density_m5,1,101,57,0.5643564356435643,direct
SemEvalFood_SUB,0-150,Density_m5,2,99,41,0.41414141414141414,indirect
SemEvalFood_SUB,0-150,Density_m5,3,89,32,0.3595505617977528,indirect
SemEvalFood_SUB,0-150,Density_m5,4,63,28,0.4444444444444444,indirect
SemEvalFood_SUB,0-150,Density_m5,5,35,14,0.4,indirect
SemEvalFood_SUB,0-150,Density_m5,6,15,5,0.3333333333333333,indirect
SemEvalFood_SUB,0-150,Density_m5,7,5,1,0.2,indirect
SemEvalFood_SUB,0-150,Density_m5,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Density_m50,1,101,54,0.5346534653465347,direct
SemEvalFood_SUB,0-150,Density_m50,2,99,40,0.40404040404040403,indirect
SemEvalFood_SUB,0-150,Density_m50,3,89,35,0.39325842696629215,indirect
SemEvalFood_SUB,0-150,Density_m50,4,63,19,0.30158730158730157,indirect
SemEvalFood_SUB,0-150,Density_m50,5,35,11,0.3142857142857143,indirect
SemEvalFood_SUB,0-150,Density_m50,6,15,3,0.2,indirect
SemEvalFood_SUB,0-150,Density_m50,7,5,1,0.2,indirect
SemEvalFood_SUB,0-150,Density_m50,8,2,0,0.0,indirect
SemEvalFood_SUB,0-150,LLMZero,1,101,57,0.5643564356435643,direct
SemEvalFood_SUB,0-150,LLMZero,2,99,45,0.45454545454545453,indirect
SemEvalFood_SUB,0-150,LLMZero,3,89,38,0.42696629213483145,indirect
SemEvalFood_SUB,0-150,LLMZero,4,63,28,0.4444444444444444,indirect
SemEvalFood_SUB,0-150,LLMZero,5,35,15,0.42857142857142855,indirect
SemEvalFood_SUB,0-150,LLMZero,6,15,9,0.6,indirect
SemEvalFood_SUB,0-150,LLMZero,7,5,3,0.6,indirect
SemEvalFood_SUB,0-150,LLMZero,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Lexical,1,101,15,0.1485148514851485,direct
SemEvalFood_SUB,0-150,Lexical,2,99,6,0.06060606060606061,indirect
SemEvalFood_SUB,0-150,Lexical,3,89,1,0.011235955056179775,indirect
SemEvalFood_SUB,0-150,Lexical,4,63,0,0.0,indirect
SemEvalFood_SUB,0-150,Lexical,5,35,0,0.0,indirect
SemEvalFood_SUB,0-150,Lexical,6,15,0,0.0,indirect
SemEvalFood_SUB,0-150,Lexical,7,5,0,0.0,indirect
SemEvalFood_SUB,0-150,Lexical,8,2,0,0.0,indirect
SemEvalFood_SUB,0-150,OurMethod,1,101,87,0.8613861386138614,direct
SemEvalFood_SUB,0-150,OurMethod,2,99,78,0.7878787878787878,indirect
SemEvalFood_SUB,0-150,OurMethod,3,89,75,0.8426966292134831,indirect
SemEvalFood_SUB,0-150,OurMethod,4,63,53,0.8412698412698413,indirect
SemEvalFood_SUB,0-150,OurMethod,5,35,29,0.8285714285714286,indirect
SemEvalFood_SUB,0-150,OurMethod,6,15,13,0.8666666666666667,indirect
SemEvalFood_SUB,0-150,OurMethod,7,5,5,1.0,indirect
SemEvalFood_SUB,0-150,OurMethod,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_k1000_clawback0,1,101,65,0.6435643564356436,direct
SemEvalFood_SUB,0-150,Our_Method_+restructure_k1000_clawback0,2,99,38,0.3838383838383838,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_k1000_clawback0,3,89,19,0.21348314606741572,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_k1000_clawback0,4,63,4,0.06349206349206349,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_k1000_clawback0,5,35,1,0.02857142857142857,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_k1000_clawback0,6,15,0,0.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_k1000_clawback0,7,5,0,0.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_k1000_clawback0,8,2,0,0.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,1,101,75,0.7425742574257426,direct
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,2,99,74,0.7474747474747475,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,3,89,74,0.8314606741573034,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,4,63,57,0.9047619047619048,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,5,35,33,0.9428571428571428,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,6,15,14,0.9333333333333333,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,7,5,5,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,1,101,77,0.7623762376237624,direct
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,2,99,75,0.7575757575757576,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,3,89,75,0.8426966292134831,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,4,63,58,0.9206349206349206,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,5,35,33,0.9428571428571428,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,6,15,14,0.9333333333333333,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,7,5,5,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,1,101,77,0.7623762376237624,direct
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,2,99,76,0.7676767676767676,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,3,89,75,0.8426966292134831,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,4,63,58,0.9206349206349206,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,5,35,33,0.9428571428571428,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,6,15,14,0.9333333333333333,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,7,5,5,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,1,101,79,0.7821782178217822,direct
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,2,99,77,0.7777777777777778,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,3,89,75,0.8426966292134831,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,4,63,58,0.9206349206349206,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,5,35,33,0.9428571428571428,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,6,15,14,0.9333333333333333,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,7,5,5,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,1,101,79,0.7821782178217822,direct
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,2,99,78,0.7878787878787878,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,3,89,76,0.8539325842696629,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,4,63,58,0.9206349206349206,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,5,35,33,0.9428571428571428,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,6,15,14,0.9333333333333333,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,7,5,5,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,1,101,78,0.7722772277227723,direct
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,2,99,77,0.7777777777777778,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,3,89,76,0.8539325842696629,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,4,63,58,0.9206349206349206,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,5,35,33,0.9428571428571428,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,6,15,14,0.9333333333333333,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,7,5,5,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,8,2,2,1.0,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,1,101,2,0.019801980198019802,direct
SemEvalFood_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,2,99,3,0.030303030303030304,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,3,89,3,0.033707865168539325,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,4,63,1,0.015873015873015872,indirect
SemEvalFood_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,5,35,0,0.0,indirect
